"id";"name";"likes";"picture";"date"
769615856461529;"Marian Kowalski Prezydentem Polski";923;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-05-02"
1596608107219296;"Marian Kowalski Na Prezydenta RP";55;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=94095cfdbcb74fade166515620e8d6d3&oe=55C393EA&__gda__=1440631105_445cd0c24ad124e738902134123a7d6c";"2015-05-03"
1522364481362800;"Marian Kowalski - Mój Prezydent";6932;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-05-03"
769615856461529;"Marian Kowalski Prezydentem Polski";925;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-05-03"
1596608107219296;"Marian Kowalski Na Prezydenta RP";57;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=94095cfdbcb74fade166515620e8d6d3&oe=55C393EA&__gda__=1440631105_445cd0c24ad124e738902134123a7d6c";"2015-05-04"
1522364481362800;"Marian Kowalski - Mój Prezydent";6982;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-05-04"
769615856461529;"Marian Kowalski Prezydentem Polski";926;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-05-04"
1596608107219296;"Marian Kowalski Na Prezydenta RP";59;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=94095cfdbcb74fade166515620e8d6d3&oe=55C393EA&__gda__=1440631105_445cd0c24ad124e738902134123a7d6c";"2015-05-05"
1522364481362800;"Marian Kowalski - Mój Prezydent";7065;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-05-05"
769615856461529;"Marian Kowalski Prezydentem Polski";930;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-05-05"
1596608107219296;"Marian Kowalski Na Prezydenta RP";62;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=94095cfdbcb74fade166515620e8d6d3&oe=55C393EA&__gda__=1440631105_445cd0c24ad124e738902134123a7d6c";"2015-05-06"
1522364481362800;"Marian Kowalski - Mój Prezydent";7298;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=8a8c368afda704be8400b880883d42db&oe=55E30068&__gda__=1440047267_d5d737cf16a9cfbfa1f50979e9fbd6ad";"2015-05-06"
769615856461529;"Marian Kowalski Prezydentem Polski";945;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-05-06"
1596608107219296;"Marian Kowalski Na Prezydenta RP";63;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=94095cfdbcb74fade166515620e8d6d3&oe=55C393EA&__gda__=1440631105_445cd0c24ad124e738902134123a7d6c";"2015-05-07"
1522364481362800;"Marian Kowalski - Mój Prezydent";7430;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=b45ae82b109740d5456a010f053c7fde&oe=560A8D68&__gda__=1440047267_855f6c7c7f7bd91cab22ac7adee820f6";"2015-05-07"
769615856461529;"Marian Kowalski Prezydentem Polski";946;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/p200x200/10888690_769617596461355_3688810739478772128_n.jpg?oh=ae1bb14c23574297268eba4e0d4b4f8b&oe=55D5C3E2&__gda__=1440705899_0f4f4d504b679dbf251478d126be9101";"2015-05-07"
1596608107219296;"Marian Kowalski Na Prezydenta RP";63;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xfa1/v/t1.0-1/c155.0.200.200/p200x200/10898062_1596609097219197_1228998974596360129_n.jpg?oh=94095cfdbcb74fade166515620e8d6d3&oe=55C393EA&__gda__=1440631105_445cd0c24ad124e738902134123a7d6c";"2015-05-08"
1522364481362800;"Marian Kowalski - Mój Prezydent";7565;"https://fbcdn-profile-a.akamaihd.net/hprofile-ak-xaf1/v/t1.0-1/p200x200/10906508_1578479899084591_3395786645845947061_n.jpg?oh=b45ae82b109740d5456a010f053c7fde&oe=560A8D68&__gda__=1440047267_855f6c7c7f7bd91cab22ac7adee820f6";"2015-05-08"
